"pointid","xcoord","ycoord"
6787,-1026485.9665,2463560.1106
6788,-1026960.485,2466950.1148
6789,-1026978.4316,2466979.50260001
6790,-1025834.823,2461561.9747
6791,-1025834.6153,2461525.9558
6792,-1025952.0917,2461207.8429
6793,-1026336.1372,2460234.6906
6794,-1026410.5202,2460244.87510001
6795,-1008812.2572,2480115.366
6796,-1008792.429,2480139.4999
6797,-989800.576199999,2498134.23609999
6798,-976996.220499999,2492401.9127
6799,-976688.919,2492307.8048
6800,-958839.437200001,2492289.4869
6801,-889372.4383,2618823.502
6802,-889120.434399999,2618949.50680001
6803,-890534.434699999,2613937.5013
6804,-890548.4341,2614245.5028
6805,-890254.434300001,2613601.50409999
6806,-890968.434499999,2612775.50670001
6807,-894258.435900002,2606601.495
6808,-891836.439800001,2607945.49739999
6809,-894384.433399999,2606895.4989
6810,-895476.434599999,2606027.49850001
6811,-895392.438599999,2606279.50180001
6812,-896358.436,2599601.498
6813,-896169.435699998,2600042.49810001
6814,-898640.4363,2594169.4982
6815,-898598.4314,2594127.5015
6816,-898166.384699999,2584469.96770001
6817,-898710.4344,2585055.5044
6818,-908496.4354,2571433.4998
6819,-908510.431700001,2571461.5061
6820,-908888.4384,2569585.5011
6821,-908734.4386,2570089.5049
6822,-908741.438200001,2570138.5012
6823,-914033.438799999,2560128.49500001
6824,-913844.436599998,2560261.49890001
6825,-914180.4397,2560135.5019
6826,-914530.440900001,2560009.50079999
6827,-915076.4397,2555809.5032
6828,-915244.4352,2556495.4956
6829,-916364.436700001,2553849.5086
6830,-922265.435599999,2545904.5013
6831,-921971.4363,2546590.5081
6832,-922993.438300001,2544728.5042
6833,-923784.441900001,2544175.499
6834,-926248.434000001,2543237.49879999
6835,-926437.435700001,2542922.4961
6836,-930154.4323,2541529.5078
6837,-930322.4372,2541249.5049
6838,-932044.4364,2539303.50160001
6839,-933304.438799998,2539681.50090001
6840,-899923.7248,2588912.5639
6841,-899883.301700001,2589032.8769
6842,-899886.4338,2589101.497
6843,-885874.696000001,2627572.4563
6844,-885874.6797,2627693.81640001
6845,-885270.4376,2626579.4991
6846,-886838.4375,2623695.507
6847,-886054.247399999,2625669.60310001
6848,-888476.438200001,2620069.49850001
6849,-887538.4364,2620475.50379999
6850,-886446.4351,2622491.4977
6851,-886488.4406,2622547.5476
6852,-886929.4288,2621602.50579999
6853,-889575.437300001,2618242.50179999
6854,-889934.5684,2617598.9855
6855,-889967.4386,2617570.4994
6856,-890184.441600001,2617605.5028
6857,-890403.157299998,2617665.8006
6858,-890562.437100001,2617577.5049
6859,-890590.440000001,2617423.5011
6860,-890478.431999999,2617213.50170001
6861,-890520.434199999,2617283.50320001
6862,-890401.429799999,2616086.49980001
6863,-890492.438200001,2616723.5059
6864,-890212.4365,2615799.5055
6865,-890086.440800001,2614903.5032
6866,-890072.440000001,2615155.5038
6867,-890366.434699999,2612537.5057
6868,-890800.5068,2612649.54149999
6869,-891080.435900001,2611389.4956
6870,-890779.4408,2611830.5035
6871,-891299.8361,2610996.7769
6872,-905626.440400001,2572427.5046
6873,-904758.438899999,2573281.50180001
6874,-902525.441500001,2575850.4992
6875,-900950.437400001,2577747.5085
6876,-900880.4391,2579525.4979
6877,-908552.4405,2569053.4988
6878,-908438.902000001,2569182.2399
6879,-913452.435900001,2562935.4832
6880,-913307.763399999,2562970.9281
6881,-913725.4418,2562746.503
6882,-913200.438999999,2563033.4985
6883,-913102.437699999,2563327.5049
6884,-898856.650699998,2582519.78230001
6885,-898724.433700003,2582577.50539999
6886,-899648.437,2582059.50090001
6887,-898962.441899999,2582437.4991
6888,-891457.625499999,2610204.46930001
6889,-891380.858999999,2610637.0115
6890,-891430.440199999,2609639.0206
6891,-891332.4164,2609023.37240001
6892,-891499.0036,2608352.93529999
6893,-891831.653200001,2607983.806
6894,-895125.962999999,2606741.5826
6895,-894545.227700001,2606935.2637
6896,-895238.379400001,2606615.57249999
6897,-899501.4291,2593378.4979
6898,-899256.434699998,2594001.5073
6899,-899567.7316,2593272.6718
6900,-899956.4359,2592839.50060001
6901,-900047.436199999,2580050.50740001
6902,-899887.809900002,2580410.4189
6903,-900403.5956,2579908.3057
6904,-904248.8496,2573421.5308
6905,-904177.8064,2573529.0449
6906,-904212.225799999,2573757.10650001
6907,-904688.701899999,2573351.2346
6908,-907585.115100002,2572582.82309999
6909,-907029.2006,2572962.6992
6910,-907621.4378,2572532.50419999
6911,-908677.8025,2570209.1661
6912,-908525.500299999,2570616.62570001
6913,-896750.437699999,2603269.4956
6914,-897156.437400002,2598355.49589999
6915,-896988.4381,2598663.4991
6916,-897100.437200002,2598229.5063
6917,-897324.4408,2597963.5015
6918,-897422.4298,2597529.5028
6919,-897478.4413,2596885.50419999
6920,-897450.4333,2597207.5045
6921,-897466.1779,2596860.9819
6922,-897464.434699998,2596591.5001
6923,-898360.435799998,2594729.49860001
6924,-897618.4285,2596087.40860001
6925,-897506.432300001,2596458.2807
6926,-898318.437999999,2594575.5006
6927,-899172.439999999,2594099.50320001
6928,-898766.4363,2594211.4949
6929,-899970.4376,2588359.4993
6930,-900292.438300001,2588779.5041
6931,-899998.4364,2589087.5041
6932,-899970.4321,2587379.498
6933,-899802.4335,2587015.4961
6934,-899676.434800001,2586973.507
6935,-899774.625600002,2586514.7189
6936,-898150.4279,2584229.7028
6937,-899928.440199998,2581373.4982
6938,-900432.4408,2579903.5062
6939,-902812.4415,2575549.4988
6940,-904240.4333,2573925.497
6941,-902959.439900001,2575108.4977
6942,-906452.435500001,2572609.4981
6943,-906158.439200001,2572553.5014
6944,-907628.4421,2572217.4988
6945,-907622.6991,2572475.74
6946,-907698.4356,2571923.5018
6947,-908117.676200002,2571741.70359999
6948,-908762.4383,2569557.5067
6949,-909574.439599999,2567765.5035
6950,-909224.4327,2568339.5041
6951,-910407.441600001,2567170.5019
6952,-910148.437999999,2567401.5049
6953,-911268.4341,2565987.5027
6954,-912283.4349,2564328.5031
6955,-911926.4387,2564461.4974
6956,-912423.4325,2564216.4942
6957,-913011.4355,2563572.4952
6958,-914082.439400001,2561087.50159999
6959,-913984.439200001,2561829.4969
6960,-898724.1962,2594169.50590001
6961,-908850.330900001,2569577.0332
6962,-915426.438100001,2556887.5002
6963,-916455.3006,2553663.9201
6964,-916546.437000001,2553513.4984
6965,-916952.433700001,2552407.5021
6966,-921992.441300001,2547745.50429999
6967,-891325.985600001,2610941.20019999
6968,-908972.437899999,2568675.50849999
6969,-913746.441500002,2562571.49909999
6970,-915369.7067,2557942.67570001
6971,-915461.441,2558154.50239999
6972,-918744.4324,2550433.5038
6973,-920956.4373,2548725.5062
6974,-919878.436599999,2549607.5032
6975,-908764.331200001,2568797.17789999
6976,-823202.3827,2526827.7813
6977,-822854.971699999,2526985.6914
6978,-823105.290500002,2526486.89899999
6979,-823182.464500001,2526073.5101
6980,-824115.859500001,2526385.61629999
6981,-824842.031,2525699.8307
6982,-827622.0419,2524359.67260001
6983,-827913.5862,2524630.31200001
6984,-828820.875999999,2523491.543
6985,-828980.2984,2523596.4205
6986,-831536.303200001,2522223.1427
6987,-831459.7599,2521380.5933
6988,-832012.6782,2521394.0414
6989,-832400.263499998,2521537.29510002
6990,-833186.917,2520333.6763
6991,-833692.255500001,2520474.7956
6992,-833826.205700001,2520248.2498
6993,-835530.401599999,2519472.2383
6994,-835276.2323,2519597.2597
6995,-835546.034299999,2519287.2533
6996,-835817.8491,2517478.2909
6997,-836872.780799999,2516317.29420001
6998,-838104.8802,2515854.0864
6999,-837695.178200001,2517184.6239
7000,-838094.938900001,2514256.4831
7001,-839121.6364,2514895.97519999
7002,-841682.672499999,2513696.2434
7003,-841348.2391,2513193.1422
7004,-841193.3735,2513047.8828
7005,-841024.3619,2512276.7211
7006,-841244.560100002,2512385.8028
7007,-842139.916200001,2512373.47589999
7008,-841137.313100001,2511291.479
7009,-842478.371999999,2510720.0814
7010,-842881.067,2510315.909
7011,-843062.888,2510068.06570001
7012,-843813.969699998,2509824.30430001
7013,-844232.684499999,2509027.7892
7014,-844193.408700001,2508969.49809999
7015,-844597.365199999,2508345.33970001
7016,-849375.5712,2496568.1931
7017,-849151.752,2497692.05910001
7018,-848541.684399999,2498377.1829
7019,-847535.472599999,2500440.2218
7020,-849459.793800001,2495458.9525
7021,-850372.969799999,2494193.4719
7022,-850537.934500001,2494212.31969999
7023,-850979.049900002,2494262.72219999
7024,-850762.273,2494237.9578
7025,-850384.4034,2493116.2857
7026,-851145.271600001,2493139.69789999
7027,-852422.808599998,2494427.69250001
7028,-852717.0811,2494893.8538
7029,-853047.9328,2494499.1031
7030,-853952.8251,2494602.50339999
7031,-854316.562600001,2494610.1228
7032,-854313.276499999,2494643.6844
7033,-854838.164899999,2494559.9143
7034,-856017.1009,2494144.7644
7035,-856356.1163,2492859.9079
7036,-857277.082600001,2492200.0213
7037,-857607.047399999,2491572.1424
7038,-858766.9035,2489920.48440001
7039,-859973.674499999,2489505.8511
7040,-862093.695,2488719.6288
7041,-862346.238,2488387.53839999
7042,-862277.047900002,2488100.47319999
7043,-862231.5373,2487918.5641
7044,-862044.536600002,2487812.61349999
7045,-861983.430299999,2487966.9247
7046,-861980.766399999,2485052.3934
7047,-863832.373200001,2485892.17919999
7048,-864275.047099999,2486083.7641
7049,-867137.806,2485232.2868
7050,-865478.331700002,2485589.7161
7051,-867725.793199999,2484814.7684
7052,-869145.8051,2485855.44319999
7053,-869682.326199998,2485506.12860001
7054,-871150.728900001,2486027.2609
7055,-871573.3144,2486082.08350001
7056,-872892.7663,2486762.3713
7057,-874703.6872,2486498.7909
7058,-878705.953500001,2486710.279
7059,-878065.529900001,2486901.47449999
7060,-886829.848899999,2484764.32800001
7061,-886530.546599999,2484725.7336
7062,-878855.346399999,2486438.3729
7063,-883229.9408,2485368.842
7064,-886123.827600002,2484879.19969999
7065,-884421.616000002,2485157.7244
7066,-883865.136800001,2485069.3896
7067,-888083.0713,2483710.7848
7068,-888212.082400001,2483721.19729999
7069,-888690.4258,2483396.9422
7070,-889592.304500002,2482588.06649999
7071,-895011.6042,2481379.427
7072,-895571.7697,2480649.7782
7073,-895896.0326,2480501.6767
7074,-896498.5464,2479674.5834
7075,-899040.9405,2479152.364
7076,-899841.650900002,2479438.1863
7077,-902322.6793,2479936.04
7078,-903881.472999999,2476268.811
7079,-904417.4069,2475930.783
7080,-903999.850299999,2474581.251
7081,-864539.6909,2484933.54340001
7082,-864201.5473,2484587.4611
7083,-864411.340600001,2483937.9945
7084,-865107.530400001,2481940.8141
7085,-851699.0502,2490542.8416
7086,-845815.936799999,2505178.5027
7087,-845403.4386,2507240.9955
7088,-845260.938999998,2507353.50210001
7089,-844645.9341,2508283.5044
7090,-847458.972599999,2500525.1055
7091,-847424.313300001,2500813.9666
7092,-848111.109099999,2502541.8875
7093,-848095.940300001,2503184.2584
7094,-846760.9423,2504053.4982
7095,-846175.939200001,2504503.49599999
7096,-754034.9165,2633206.0438
7097,-757176.021199999,2637733.6413
7098,-754117.1558,2632271.6773
7099,-754524.325300001,2632296.357
7100,-754684.736800001,2632109.23419999
7101,-752625.2907,2630079.4228
7102,-753309.339299999,2629806.8206
7103,-753671.5474,2629403.7309
7104,-753193.128599999,2626924.6618
7105,-753529.579700001,2626498.45969999
7106,-753209.091600002,2624150.40879999
7107,-752524.085000001,2623428.7614
7108,-752392.1567,2623227.47249999
7109,-752385.9783,2623188.5913
7110,-752255.978499999,2622664.8391
7111,-752809.757900001,2621264.8242
7112,-753358.771,2621082.5514
7113,-753985.520500001,2619960.01039999
7114,-754085.0764,2619080.6424
7115,-753637.140400001,2618834.97649999
7116,-754253.3308,2617372.15470001
7117,-755161.364399999,2617599.598
7118,-755394.873299998,2617300.1715
7119,-756684.101199999,2616083.4891
7120,-756493.3431,2614306.7907
7121,-757144.179999999,2614349.2439
7122,-757430.163200001,2613841.07419999
7123,-757968.532899999,2613366.917
7124,-758787.0883,2611924.93440001
7125,-758098.568,2610674.9473
7126,-759242.035800001,2610508.7003
7127,-759306.859300002,2609936.58259999
7128,-759540.010800001,2610032.3228
7129,-760721.324800001,2608668.84779999
7130,-760959.011399998,2608573.7851
7131,-761010.2684,2608548.5396
7132,-761366.5426,2608052.7029
7133,-761917.403899999,2608046.4017
7134,-762353.143300001,2608015.3451
7135,-762750.880800001,2608765.7993
7136,-763910.1612,2608348.5869
7137,-763663.0881,2606815.6124
7138,-764201.967599998,2606629.5179
7139,-764548.058900001,2605936.1765
7140,-765425.563100001,2605668.0463
7141,-765630.5076,2605911.3062
7142,-767544.0567,2605965.3024
7143,-767818.5945,2605221.1423
7144,-768256.7234,2605215.7775
7145,-768342.3733,2604393.2433
7146,-767945.5656,2603461.7699
7147,-768456.7866,2602803.4163
7148,-768564.098700001,2602215.2063
7149,-768816.0923,2602203.1987
7150,-769169.844,2602467.04550001
7151,-769890.1553,2601618.719
7152,-770803.6632,2601298.069
7153,-771024.6242,2601387.3944
7154,-771289.2209,2601524.626
7155,-772001.543299999,2601170.24780001
7156,-773388.0966,2599449.9444
7157,-774025.150900002,2599646.31949999
7158,-774112.6411,2599880.1451
7159,-774327.2903,2599611.4939
7160,-775990.9356,2597998.5023
7161,-775120.938700001,2599408.50249999
7162,-776650.937,2597953.49920001
7163,-779860.9401,2595778.49439999
7164,-779545.9374,2595538.4943
7165,-778720.937200001,2595793.49919999
7166,-776743.342299999,2597895.7477
7167,-780295.9375,2595598.5007
7168,-780403.4664,2593655.5429
7169,-780407.583699999,2592397.6424
7170,-780403.7656,2593652.8285
7171,-781377.2044,2592422.2781
7172,-781484.434800001,2592400.5654
7173,-781672.306299999,2592127.1719
7174,-781911.8448,2592040.50660001
7175,-782132.5501,2592273.3923
7176,-783186.0806,2592278.88150001
7177,-784133.810699999,2591359.37389999
7178,-784377.7458,2590489.6507
7179,-786334.629900001,2590492.0986
7180,-786466.6392,2590549.58830001
7181,-786426.165300002,2590545.25819999
7182,-787923.5466,2589819.66439999
7183,-787978.967700002,2588774.0491
7184,-789294.438400001,2587092.1984
7185,-790270.666200001,2585256.6086
7186,-790495.374900001,2584948.77309999
7187,-790949.2328,2584195.74099999
7188,-791600.642500002,2584898.32469999
7189,-791487.391899999,2584138.32939999
7190,-791688.1066,2584175.0828
7191,-793317.097799999,2583435.15
7192,-793230.6577,2581656.9203
7193,-793316.9208,2581543.5933
7194,-793610.1866,2581311.9685
7195,-794220.8835,2580047.1315
7196,-794766.5483,2578816.1682
7197,-795699.926100001,2578553.2588
7198,-795769.0577,2578073.012
7199,-798000.359099999,2575416.7978
7200,-797940.0019,2575034.73660001
7201,-798142.163100001,2575033.9524
7202,-798241.330499998,2574876.27360001
7203,-798379.773299999,2574500.7017
7204,-800417.787799999,2572688.7807
7205,-799443.263800001,2571183.4289
7206,-799796.490399999,2571763.68640001
7207,-799364.8942,2569450.64090001
7208,-800339.298800002,2569217.79389999
7209,-799840.3587,2565724.6513
7210,-800596.509600002,2564287.56759999
7211,-800762.6916,2562144.4277
7212,-800534.383599999,2560683.49590001
7213,-801168.625,2561777.6147
7214,-800392.522700002,2560601.5018
7215,-800368.433900001,2560634.624
7216,-800083.8561,2559453.6291
7217,-799895.886600001,2557672.5169
7218,-800245.4476,2555699.8938
7219,-801262.0645,2555964.7788
7220,-801006.642899999,2556358.36740001
7221,-801313.320299999,2555684.2253
7222,-801487.3201,2553423.9119
7223,-801869.757999999,2550872.0064
7224,-802663.898399999,2550228.2411
7225,-803187.902799999,2550508.0694
7226,-804253.3925,2548881.9917
7227,-804106.133400001,2548919.4999
7228,-805047.145300001,2548613.7843
7229,-804675.239600001,2547926.3984
7230,-804842.394200002,2547661.04119999
7231,-804842.574100001,2547379.9064
7232,-805973.3871,2546997.8806
7233,-806006.3386,2546278.1882
7234,-806766.267000002,2545548.7328
7235,-806712.2273,2545265.51299999
7236,-807144.442700001,2544976.4117
7237,-807402.8446,2543831.509
7238,-807675.910599999,2543881.8736
7239,-809107.093100002,2542576.5929
7240,-809810.6772,2542359.6904
7241,-810135.869700001,2542564.0128
7242,-810216.546600001,2542667.4284
7243,-810348.043299998,2542610.25410001
7244,-810968.371000001,2541706.8505
7245,-811340.1714,2541205.6584
7246,-811238.748199998,2541291.67820001
7247,-811199.2744,2541348.71099999
7248,-811246.211400002,2540663.679
7249,-811231.051899999,2540475.4047
7250,-811241.880300001,2540399.9054
7251,-811412.529,2540265.22220001
7252,-811764.8595,2540618.2082
7253,-811913.768300002,2540215.2812
7254,-812627.9815,2540554.2103
7255,-814332.3598,2538851.6649
7256,-814449.9604,2538711.1522
7257,-814494.712300001,2538629.13750001
7258,-814320.689900001,2538561.51409999
7259,-814208.647,2538487.8921
7260,-815058.2562,2537006.12300001
7261,-815054.189699999,2536739.82640001
7262,-816491.5359,2537451.81389999
7263,-816719.558000001,2537423.06119999
7264,-817013.891799999,2537301.87450001
7265,-816770.334699999,2536375.3809
7266,-816792.560799999,2535892.0763
7267,-817722.9252,2535165.511
7268,-817898.753000001,2535310.0126
7269,-817729.7722,2534355.83349999
7270,-818334.9682,2534639.3344
7271,-818706.414100002,2534163.51899999
7272,-818745.555500002,2534085.9767
7273,-819816.372099999,2533523.007
7274,-820035.285,2533436.9949
7275,-820099.467700002,2533060.5096
7276,-820264.5579,2532649.0509
7277,-820073.1397,2532226.72129999
7278,-820886.2463,2531741.7543
7279,-820939.4202,2531632.6312
7280,-821284.217200002,2531180.3379
7281,-822045.404500002,2530979.43159999
7282,-822411.7609,2530744.39
7283,-822541.1649,2530661.7646
7284,-822638.9031,2529974.504
7285,-822890.788699999,2529757.2569
7286,-823387.286800001,2529501.018
7287,-823385.846999999,2529332.04260001
7288,-822499.2382,2528807.806
7289,-797247.956000001,2552673.57440001
7290,-796721.374399999,2551357.8836
7291,-795973.336899999,2550608.6577
7292,-795435.8123,2549013.21
7293,-794850.244400002,2546791.6786
7294,-794413.5069,2546167.5642
7295,-793487.4604,2545220.2982
7296,-793942.2402,2543881.8796
7297,-793862.241599999,2543873.2648
7298,-793600.783900001,2543426.4065
7299,-793917.036800002,2543168.8875
7300,-793286.4854,2541752.302
7301,-793291.4422,2541131.8525
7302,-792730.0387,2539929.5528
7303,-793356.1336,2538158.9966
7304,-793152.3828,2536861.942
7305,-792527.058800001,2536593.19219999
7306,-792798.157900001,2534104.68119999
7307,-792294.2151,2533393.9403
7308,-792970.879699999,2531628.50570001
7309,-792276.042500001,2531007.2278
7310,-792474.626099999,2530248.83530001
7311,-793086.531800001,2530212.00429999
7312,-793091.763,2528609.82249999
7313,-792910.8116,2528462.66349999
7314,-793346.971799999,2527082.8685
7315,-792958.9821,2526578.6774
7316,-793570.747899999,2524583.5983
7317,-793793.9722,2523116.9902
7318,-794130.879400001,2521470.7387
7319,-794171.0374,2519948.6663
7320,-794193.227600001,2520027.7288
7321,-794442.859300002,2520248.7333
7322,-791737.956,2573841.0633
7323,-789508.948200002,2573306.6919
7324,-789426.795600001,2573333.6637
7325,-788802.4049,2572835.4169
7326,-787151.7866,2572081.8579
7327,-752387.680500001,2623264.0967
7328,-748799.457599999,2620380.03570001
7329,-749406.304900001,2621109.3165
7330,-747715.3876,2620343.93949999
7331,-747136.9279,2619184.2241
7332,-745748.378799999,2618189.4393
7333,-744735.3046,2618361.8435
7334,-743415.1478,2616392.56370001
7335,-743031.7082,2615657.7434
7336,-743025.8195,2615287.55079999
7337,-741054.564599999,2613960.5061
7338,-740943.344300001,2613770.7639
7339,-740401.734999999,2613585.6873
7340,-740001.554699999,2612764.95250001
7341,-757686.796299999,2637723.23830001
7342,-758312.6276,2637788.5383
7343,-759232.1843,2641545.9517
7344,-759394.683700001,2641779.0029
7345,-792705.044299998,2470701.3583
7346,-792663.202400001,2474500.4445
7347,-793984.933700001,2468706.0655
7348,-794824.4072,2465247.8593
7349,-795723.017800001,2461570.4035
7350,-796543.095899999,2460961.7789
7351,-797333.3338,2461394.5384
7352,-797229.905099999,2458387.3328
7353,-798250.017700001,2457528.5698
7354,-798571.9617,2457045.7904
7355,-798377.820000002,2456118.63499999
7356,-798331.528400001,2454428.8312
7357,-798484.052999999,2451810.2076
7358,-799426.3971,2451081.2744
7359,-799892.2644,2449538.25329999
7360,-800625.942500002,2449258.1798
7361,-797531.376800001,2445984.6649
7362,-798173.305500001,2441199.85899999
7363,-797332.438499999,2441148.30490001
7364,-798087.6567,2438521.7055
7365,-798153.003300002,2436886.75239999
7366,-799714.988500003,2434676.66319999
7367,-800801.3501,2433266.0831
7368,-801331.604299999,2432756.927
7369,-800914.0815,2432712.5676
7370,-801020.7757,2432723.908
7371,-800557.896400001,2432674.7072
7372,-800557.7643,2432670.7644
7373,-802446.379199999,2430975.52440001
7374,-802411.161000001,2430756.57239999
7375,-802239.413100002,2430479.4789
7376,-802149.265699999,2430082.999
7377,-802661.435000001,2430155.6782
7378,-803225.8901,2429906.00370001
7379,-803582.499800002,2429454.79929999
7380,-803200.6413,2428806.80000001
7381,-803389.0871,2426900.3485
7382,-803670.944000001,2425431.64799999
7383,-803620.2716,2425118.7678
7384,-803636.3122,2424754.1036
7385,-804124.351299999,2424670.45780001
7386,-804479.352000001,2424710.9644
7387,-804523.4848,2424298.04959999
7388,-804373.7643,2423910.5213
7389,-804306.725899999,2423870.0546
7390,-804380.4082,2423657.5802
7391,-804782.883300001,2422896.0513
7392,-804549.714000001,2422645.65139999
7393,-804010.060300001,2421042.9092
7394,-803764.1269,2420268.41120001
7395,-804127.500100001,2420158.64149999
7396,-804489.054899999,2419613.05260001
7397,-804642.9969,2419388.61950001
7398,-805223.786299999,2419199.58060001
7399,-805631.9912,2417621.14499999
7400,-805260.2161,2417332.855
7401,-805830.853499999,2416737.8215
7402,-805677.351299999,2416767.54
7403,-805464.596,2415873.52770001
7404,-805394.516399999,2415599.53070001
7405,-805287.5445,2415336.94930001
7406,-805590.9041,2414644.14830001
7407,-805331.082900001,2413880.87649999
7408,-805179.9959,2412291.1956
7409,-805371.2955,2411955.4023
7410,-806516.9813,2411080.9185
7411,-804920.5256,2409856.9184
7412,-804859.203799999,2409524.85660001
7413,-804800.352399999,2409336.5923
7414,-804473.771400001,2409388.8289
7415,-803715.690200001,2409330.8473
7416,-804301.0996,2407835.1268
7417,-805186.2056,2408467.9928
7418,-805432.945200001,2408304.70979999
7419,-805358.576199999,2408237.8075
7420,-805261.527499999,2408001.8861
7421,-805160.250900001,2407924.4304
7422,-805001.9908,2407784.47960001
7423,-806132.549399999,2407003.13900001
7424,-806072.003799999,2406806.9917
7425,-805948.111899999,2406655.3451
7426,-805996.6032,2406440.09179999
7427,-806118.5209,2406348.046
7428,-806206.8604,2406331.8652
7429,-806365.637700002,2406133.5286
7430,-806262.6408,2405476.6008
7431,-806627.030799998,2405523.25300001
7432,-806732.190700001,2405516.5477
7433,-806749.3878,2404648.5437
7434,-806440.0706,2404753.912
7435,-807164.885800001,2404121.3293
7436,-807140.282300001,2403970.04139999
7437,-806863.923800001,2403814.9157
7438,-806696.109699999,2403740.6037
7439,-806067.8088,2404137.42190001
7440,-806111.879100001,2403224.4832
7441,-806170.614600001,2402746.2863
7442,-807239.918400001,2401845.46340001
7443,-807230.4948,2401313.8459
7444,-807154.056800001,2401290.3055
7445,-807388.901799999,2400618.1553
7446,-807378.3386,2400240.1972
7447,-805599.656900001,2399604.09309999
7448,-806061.4047,2399025.3821
7449,-807328.101700001,2397635.44729999
7450,-806209.957,2397421.106
7451,-807289.643999999,2396470.038
7452,-807050.297700001,2395683.0503
7453,-808269.641699999,2395331.3842
7454,-808281.677800001,2394932.7374
7455,-807568.444700001,2394600.14549999
7456,-807815.976900001,2394524.05249999
7457,-808021.843499999,2394528.0984
7458,-807276.0427,2393833.098
7459,-807458.851800001,2393075.8057
7460,-807524.781199999,2393054.6598
7461,-807627.311000001,2392857.9479
7462,-807521.6891,2392726.16259999
7463,-808070.053100001,2391407.99329999
7464,-807875.276100001,2391205.1308
7465,-807683.4101,2391117.9656
7466,-807408.246099998,2391047.53770001
7467,-807715.588,2390554.78329999
7468,-807923.7621,2390179.6214
7469,-808092.449699999,2390197.64910001
7470,-808231.219400001,2390376.57969999
7471,-808498.390000001,2390402.5599
7472,-809281.162699998,2390727.20960001
7473,-809825.542400001,2390852.0325
7474,-809770.837200002,2390077.0137
7475,-809588.604699997,2389542.20210001
7476,-808823.098500001,2388865.5533
7477,-809325.485100002,2388906.41619999
7478,-810231.6314,2387957.1122
7479,-809900.2075,2386483.26
7480,-809946.419100001,2386098.4584
7481,-811573.951800001,2385713.3741
7482,-811692.346799999,2385177.2812
7483,-811539.644699999,2385009.67980001
7484,-811081.6151,2385412.0506
7485,-810913.259600001,2383865.7897
7486,-811191.095400001,2383267.23899999
7487,-811957.333000001,2383126.0029
7488,-812119.649200001,2382679.2116
7489,-811802.641499999,2382214.53980001
7490,-811295.5152,2382242.4284
7491,-811046.2918,2382382.4594
7492,-811022.826500001,2381815.7998
7493,-811115.7635,2381518.02239999
7494,-811000.994500001,2381233.9238
7495,-810533.789899999,2381078.86860001
7496,-810278.2529,2380920.7613
7497,-811127.059699998,2380649.90020001
7498,-811586.314,2379544.9839
7499,-811454.058800001,2379138.49089999
7500,-811228.352999999,2378868.1725
7501,-811032.668199999,2378793.40430001
7502,-810702.378100001,2378358.0439
7503,-811993.866000002,2377851.55719999
7504,-812062.6797,2377858.9722
7505,-812291.348099999,2377314.9589
7506,-812122.702500002,2377296.955
7507,-812013.6222,2377364.79909999
7508,-811833.9427,2376258.2141
7509,-810670.377499999,2375544.0539
7510,-810766.2262,2374218.0826
7511,-810520.0918,2373781.4221
7512,-809907.609699999,2371317.86690001
7513,-811853.892100001,2369756.0451
7514,-812021.1189,2369525.1083
7515,-812187.4954,2367062.498
7516,-812853.872300001,2366805.3681
7517,-812783.593399999,2366605.4847
7518,-813250.9651,2365613.9707
7519,-813303.55,2364383.17590001
7520,-816387.839400001,2360718.4704
7521,-817050.214000001,2359973.4127
7522,-817741.704800003,2359813.79169999
7523,-817882.9213,2359587.7118
7524,-817798.8564,2359445.3484
7525,-817519.311400001,2359346.2229
7526,-820476.097600001,2355181.7328
7527,-819852.608800001,2354487.36989999
7528,-820810.7515,2353547.69429999
7529,-820969.8706,2353164.78390001
7530,-820803.769299999,2352892.46260001
7531,-820318.7946,2350883.53240001
7532,-820539.794500001,2350791.669
7533,-821370.831099999,2345994.786
7534,-821124.293400002,2348265.02419999
7535,-821673.304599999,2346276.96230001
7536,-821969.2076,2346270.9416
7537,-823162.146600001,2344676.8943
7538,-825278.791400001,2345404.48699999
7539,-825666.239299999,2345213.3979
7540,-827875.681900001,2344932.0116
7541,-829110.181099999,2345534.4796
7542,-832616.426799999,2345425.80260001
7543,-831356.7819,2345749.8507
7544,-834526.2162,2346741.2186
7545,-842539.793199999,2344149.0678
7546,-838650.6614,2345354.8037
7547,-842460.668900001,2344558.70649999
7548,-842381.8211,2344716.7454
7549,-842771.798900001,2344485.8289
7550,-842544.5523,2344786.3915
7551,-806871.130500002,2405297.21049999
7552,-820422.398199999,2350564.63120001
7553,-831224.364799999,2345773.83610001
7554,-844189.740499999,2343171.31060001
7555,-844127.3799,2343839.61959999
7556,-845485.4457,2342423.3261
7557,-845765.2565,2341314.6801
7558,-847444.957900002,2341249.12009999
7559,-847970.625199998,2337769.70800001
7560,-848929.868000001,2337659.1615
7561,-849224.765399999,2336143.81350001
7562,-851524.178800001,2333957.23759999
7563,-851084.945800002,2332587.92889999
7564,-854136.491000002,2330613.99689999
7565,-854568.4328,2328443.5312
7566,-854519.273,2328314.7304
7567,-854657.122099999,2327064.0224
7568,-854938.8435,2326452.8292
7569,-854460.359400001,2325880.7369
7570,-854597.104999999,2326414.22700001
7571,-854267.098900001,2325471.2451
7572,-854931.01,2324906.17110001
